Binomial	ID	year	popvalue
Rangifer_tarandus	789	2013	33321
Sander_vitreus	810	2013	1.3419
Emydoidea_blandingii	39	2014	25
Amia_calva	119	2014	1.31
Moxostoma_macrolepidotum	120	2014	0.17
Moxostoma_valenciennesi	121	2014	0.11
Plethodon_cinereus	170	2014	10
Plethodon_cinereus	174	2014	34.5
Plethodon_cinereus	175	2014	51
Plethodon_cinereus	176	2014	38.5
Alces_americanus	182	2014	114428
Ambloplites_rupestris	183	2014	1
Ameiurus_nebulosus	184	2014	1.54
Amia_calva	185	2014	1.54
Aplodinotus_grunniens	233	2014	0.34
Carpiodes_cyprinus	234	2014	0.02
Catostomus_commersonii	235	2014	0.16
Cyprinus_carpio	237	2014	0.11
Dorosoma_cepedianum	239	2014	0.32
Esox_lucius	240	2014	0.12
Carassius_auratus	319	2014	0.58
Ictalurus_punctatus	433	2014	0.07
Lepisosteus_osseus	434	2014	0.44
Lepomis_gibbosus	435	2014	0.02
Lepomis_macrochirus	436	2014	14.96
Micropterus_dolomieu	535	2014	5.0101
Morone_americana	541	2014	7.87
Morone_chrysops	542	2014	0.75
Perca_flavescens	595	2014	1.7031
Pomoxis_nigromaculatus	672	2014	0.02
Rangifer_tarandus	789	2014	32667
Sander_vitreus	810	2014	1.5525
Emydoidea_blandingii	39	2015	21
Amia_calva	119	2015	0.53
Moxostoma_macrolepidotum	120	2015	0.11
Moxostoma_valenciennesi	121	2015	0.14
Moxostoma_carinatum	122	2015	0.03
Plethodon_cinereus	174	2015	34
Plethodon_cinereus	175	2015	58
Plethodon_cinereus	176	2015	36
Acipenser_fulvescens	181	2015	0.063
Alces_americanus	182	2015	114864
Ambloplites_rupestris	183	2015	1.06
Ameiurus_nebulosus	184	2015	0.46
Amia_calva	185	2015	0.83
Aplodinotus_grunniens	233	2015	0.26
Carpiodes_cyprinus	234	2015	0.02
Catostomus_commersonii	235	2015	0.57
Cyprinus_carpio	237	2015	0.05
Dorosoma_cepedianum	239	2015	1.09
Esox_lucius	240	2015	0.02
Carassius_auratus	319	2015	1.08
Ictalurus_punctatus	433	2015	0.31
Lepisosteus_osseus	434	2015	0.67
Lepomis_gibbosus	435	2015	0.04
Lepomis_macrochirus	436	2015	3.42
Micropterus_dolomieu	535	2015	4.3567
Morone_americana	541	2015	3.69
Morone_chrysops	542	2015	0.58
Morone_chrysops	543	2015	0.08
Perca_flavescens	595	2015	0.8152
Rangifer_tarandus	789	2015	31974
Sander_vitreus	810	2015	0.9744
Emydoidea_blandingii	39	2016	25
Alces_americanus	182	2016	114150
Micropterus_dolomieu	535	2016	4.9793
Perca_flavescens	595	2016	3.1484
Rangifer_tarandus	789	2016	30727
Sander_vitreus	810	2016	1.2753
Emydoidea_blandingii	39	2017	27
Emydoidea_blandingii	39	2018	27
